product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency
Prod102,Cus005,Mark004,2019-07-17,5,2222,"INR"
Prod102,Cus020,Mark004,2019-07-17,7,10384,"INR"
Prod102,Cus005,Mark004,2019-07-18,1,634,"INR"
Prod102,Cus005,Mark004,2019-07-19,3,1588,"INR"
Prod102,Cus007,Mark004,2019-07-19,7,8384,"INR"
Prod102,Cus006,Mark004,2019-07-22,13,10421,"INR"
Prod102,Cus005,Mark004,2019-07-23,24,11583,"INR"
Prod102,Cus006,Mark004,2019-07-23,3,2606,"INR"
Prod102,Cus020,Mark004,2019-07-23,1,519,"INR"
Prod102,Cus005,Mark004,2019-07-24,1,315,"INR"
Prod102,Cus006,Mark004,2019-07-24,1,259,"INR"
Prod102,Cus005,Mark004,2019-07-25,10,4759,"INR"
Prod102,Cus005,Mark004,2019-07-26,4,1745,"INR"
Prod102,Cus006,Mark004,2019-07-26,117,152139,"INR"
Prod102,Cus007,Mark004,2019-07-26,5,5718,"INR"
Prod102,Cus005,Mark004,2019-07-29,4,1745,"INR"
Prod102,Cus005,Mark004,2019-07-30,7,3171,"INR"
Prod102,Cus006,Mark004,2019-07-30,3,2606,"INR"
Prod102,Cus020,Mark004,2019-07-30,1,1037,"INR"
Prod102,Cus007,Mark004,2019-07-30,10,8722,"INR"
Prod102,Cus005,Mark004,2019-07-31,7,3176,"INR"
Prod102,Cus006,Mark004,2019-07-31,1,259,"INR"
Prod102,Cus020,Mark004,2019-07-31,7,10384,"INR"
Prod102,Cus023,Mark002,2019-07-31,1,773,"INR"
Prod102,Cus005,Mark004,2019-08-01,3,1588,"INR"
Prod102,Cus006,Mark004,2019-08-01,1,491,"INR"
Prod102,Cus005,Mark004,2019-08-02,7,3171,"INR"
Prod102,Cus006,Mark004,2019-08-02,1,523,"INR"
Prod102,Cus007,Mark004,2019-08-02,9,10287,"INR"
Prod102,Cus005,Mark004,2019-08-05,1,157,"INR"
Prod102,Cus007,Mark004,2019-08-06,12,11708,"INR"
Prod102,Cus023,Mark002,2019-08-06,1,259,"INR"
Prod102,Cus006,Mark004,2019-08-09,27,33153,"INR"
Prod102,Cus005,Mark004,2019-08-13,3,1588,"INR"
Prod102,Cus020,Mark004,2019-08-13,1,519,"INR"
Prod102,Cus005,Mark004,2019-08-14,1,157,"INR"
Prod102,Cus020,Mark004,2019-08-14,7,10384,"INR"
Prod102,Cus006,Mark004,2019-08-15,1,329,"INR"
Prod102,Cus006,Mark004,2019-08-16,163,212931,"INR"
Prod102,Cus023,Mark002,2019-08-19,1,773,"INR"
Prod102,Cus005,Mark004,2019-08-20,3,1588,"INR"
Prod102,Cus006,Mark004,2019-08-20,7,5213,"INR"
Prod102,Cus020,Mark004,2019-08-20,1,519,"INR"
Prod102,Cus005,Mark004,2019-08-22,3,1588,"INR"
Prod102,Cus006,Mark004,2019-08-22,28,21875,"INR"
Prod102,Cus020,Mark004,2019-08-22,1,519,"INR"
Prod102,Cus023,Mark002,2019-08-22,1,773,"INR"
Prod102,Cus005,Mark004,2019-08-23,3,1588,"INR"
Prod102,Cus006,Mark004,2019-08-23,23,30546,"INR"
Prod102,Cus007,Mark004,2019-08-23,8,9144,"INR"
Prod102,Cus020,Mark004,2019-08-27,1,1037,"INR"
Prod102,Cus005,Mark004,2019-08-29,7,3176,"INR"
Prod102,Cus006,Mark004,2019-08-29,3,2606,"INR"
Prod102,Cus005,Mark004,2019-08-30,7,3171,"INR"
Prod102,Cus007,Mark004,2019-08-30,1,380,"INR"
Prod102,Cus006,Mark004,2019-09-02,20,16079,"INR"
Prod102,Cus020,Mark004,2019-09-02,1,519,"INR"
Prod102,Cus007,Mark004,2019-09-02,2,1907,"INR"
Prod102,Cus007,Mark004,2019-09-03,1,380,"INR"
Prod102,Cus006,Mark004,2019-09-05,7,5208,"INR"
Prod102,Cus020,Mark004,2019-09-05,1,519,"INR"
Prod102,Cus005,Mark004,2019-09-06,1,157,"INR"
Prod102,Cus006,Mark004,2019-09-06,23,30546,"INR"
Prod102,Cus020,Mark004,2019-09-06,1,519,"INR"
Prod102,Cus007,Mark004,2019-09-06,7,7620,"INR"
Prod102,Cus006,Mark004,2019-09-10,3,2606,"INR"
Prod102,Cus005,Mark004,2019-09-11,4,1745,"INR"
Prod102,Cus006,Mark004,2019-09-11,140,182384,"INR"
Prod102,Cus005,Mark004,2019-09-12,3,1588,"INR"
Prod102,Cus006,Mark004,2019-09-12,8,5699,"INR"
Prod102,Cus020,Mark004,2019-09-12,1,519,"INR"
Prod102,Cus005,Mark004,2019-09-13,3,1588,"INR"
Prod102,Cus006,Mark004,2019-09-13,23,30546,"INR"
Prod102,Cus020,Mark004,2019-09-13,1,519,"INR"
Prod102,Cus007,Mark004,2019-09-13,1,764,"INR"
Prod102,Cus007,Mark004,2019-09-16,17,14537,"INR"
Prod102,Cus005,Mark004,2019-09-17,10,4759,"INR"
Prod102,Cus006,Mark004,2019-09-17,1,1042,"INR"
Prod102,Cus005,Mark004,2019-09-18,3,1588,"INR"
Prod102,Cus005,Mark004,2019-09-20,7,3176,"INR"
Prod102,Cus007,Mark004,2019-09-20,4,4190,"INR"
Prod102,Cus006,Mark004,2019-09-23,7,5213,"INR"
Prod102,Cus020,Mark004,2019-09-23,1,519,"INR"
Prod102,Cus006,Mark004,2019-09-24,1,523,"INR"
Prod102,Cus020,Mark004,2019-09-24,1,1037,"INR"
Prod102,Cus005,Mark004,2019-09-25,5,2222,"INR"
Prod102,Cus005,Mark004,2019-09-26,3,1588,"INR"
Prod102,Cus006,Mark004,2019-09-27,23,30546,"INR"
Prod102,Cus005,Mark004,2019-10-01,27,12694,"INR"
Prod102,Cus006,Mark004,2019-10-01,28,22134,"INR"
Prod102,Cus005,Mark004,2019-10-02,7,3176,"INR"
Prod102,Cus006,Mark004,2019-10-02,10,7815,"INR"
Prod102,Cus020,Mark004,2019-10-02,3,5190,"INR"
Prod102,Cus005,Mark004,2019-10-04,3,1588,"INR"
Prod102,Cus006,Mark004,2019-10-04,23,30546,"INR"
Prod102,Cus020,Mark004,2019-10-07,1,2079,"INR"
Prod102,Cus007,Mark004,2019-10-07,2,1907,"INR"
Prod102,Cus006,Mark004,2019-10-09,141,183042,"INR"
Prod102,Cus020,Mark004,2019-10-09,10,15574,"INR"
Prod102,Cus005,Mark004,2019-10-10,3,1588,"INR"
Prod102,Cus007,Mark004,2019-10-10,8,8028,"INR"
Prod102,Cus023,Mark002,2019-10-10,1,259,"INR"
Prod102,Cus007,Mark004,2019-10-11,2,2287,"INR"
Prod102,Cus005,Mark004,2019-10-15,10,4759,"INR"
Prod102,Cus005,Mark004,2019-10-16,3,1588,"INR"
Prod102,Cus006,Mark004,2019-10-16,1,162,"INR"
Prod102,Cus020,Mark004,2019-10-16,1,2079,"INR"
Prod102,Cus006,Mark004,2019-10-17,1,523,"INR"
Prod102,Cus005,Mark004,2019-10-18,3,1588,"INR"
Prod102,Cus006,Mark004,2019-10-18,23,30546,"INR"
Prod102,Cus006,Mark004,2019-10-21,27,21292,"INR"
Prod102,Cus005,Mark004,2019-10-23,3,1588,"INR"
Prod102,Cus005,Mark004,2019-10-24,7,3171,"INR"
Prod102,Cus006,Mark004,2019-10-24,1,523,"INR"
Prod102,Cus020,Mark004,2019-10-24,1,1037,"INR"
Prod102,Cus005,Mark004,2019-10-25,3,1588,"INR"
Prod102,Cus006,Mark004,2019-10-25,23,30546,"INR"
Prod102,Cus007,Mark004,2019-10-25,21,24005,"INR"
Prod102,Cus007,Mark004,2019-10-28,32,36579,"INR"
Prod102,Cus006,Mark004,2019-10-29,56,43750,"INR"
Prod102,Cus020,Mark004,2019-10-29,1,519,"INR"
Prod102,Cus020,Mark004,2019-10-30,1,519,"INR"
Prod102,Cus005,Mark004,2019-10-31,3,1588,"INR"
Prod102,Cus006,Mark004,2019-10-31,3,2083,"INR"
Prod102,Cus023,Mark002,2019-10-31,1,259,"INR"
Prod102,Cus005,Mark004,2019-11-04,3,1588,"INR"
Prod102,Cus006,Mark004,2019-11-04,3,2606,"INR"
Prod102,Cus020,Mark004,2019-11-05,1,1037,"INR"
Prod102,Cus020,Mark004,2019-11-06,7,10384,"INR"
Prod102,Cus005,Mark004,2019-11-07,3,1588,"INR"
Prod102,Cus006,Mark004,2019-11-07,1,491,"INR"
Prod102,Cus020,Mark004,2019-11-07,1,0,"INR"
Prod102,Cus006,Mark004,2019-11-08,23,30546,"INR"
Prod102,Cus007,Mark004,2019-11-08,8,8028,"INR"
Prod102,Cus006,Mark004,2019-11-11,7,5208,"INR"
Prod102,Cus020,Mark004,2019-11-12,1,519,"INR"
Prod102,Cus006,Mark004,2019-11-13,3,2606,"INR"
Prod102,Cus005,Mark004,2019-11-15,3,1588,"INR"
Prod102,Cus006,Mark004,2019-11-15,93,121741,"INR"
Prod102,Cus007,Mark004,2019-11-15,2,2667,"INR"
Prod102,Cus005,Mark004,2019-11-18,1,157,"INR"
Prod102,Cus020,Mark004,2019-11-18,1,519,"INR"
Prod102,Cus023,Mark002,2019-11-18,1,514,"INR"
Prod102,Cus005,Mark004,2019-11-20,3,1588,"INR"
Prod102,Cus020,Mark004,2019-11-20,7,10384,"INR"
Prod102,Cus005,Mark004,2019-11-21,3,1588,"INR"
Prod102,Cus006,Mark004,2019-11-22,23,30546,"INR"
Prod102,Cus007,Mark004,2019-11-22,11,12954,"INR"
Prod102,Cus005,Mark004,2019-11-25,3,1588,"INR"
Prod102,Cus006,Mark004,2019-11-25,20,16079,"INR"
Prod102,Cus007,Mark004,2019-11-25,10,8722,"INR"
Prod102,Cus023,Mark002,2019-11-25,1,259,"INR"
Prod102,Cus005,Mark004,2019-11-26,7,3171,"INR"
Prod102,Cus020,Mark004,2019-11-26,1,2079,"INR"
Prod102,Cus005,Mark004,2019-11-27,7,3176,"INR"
Prod102,Cus020,Mark004,2019-11-27,1,519,"INR"
Prod102,Cus007,Mark004,2019-11-27,10,10037,"INR"
Prod102,Cus006,Mark004,2019-11-28,4,3125,"INR"
Prod102,Cus020,Mark004,2019-11-28,1,519,"INR"
Prod102,Cus005,Mark004,2019-11-29,1,315,"INR"
Prod102,Cus006,Mark004,2019-11-29,97,124347,"INR"
Prod102,Cus007,Mark004,2019-11-29,7,7620,"INR"
Prod102,Cus006,Mark004,2019-12-02,1,162,"INR"
Prod102,Cus023,Mark002,2019-12-02,1,514,"INR"
Prod102,Cus005,Mark004,2019-12-04,3,1588,"INR"
Prod102,Cus020,Mark004,2019-12-04,3,5190,"INR"
Prod102,Cus005,Mark004,2019-12-05,3,1588,"INR"
Prod102,Cus006,Mark004,2019-12-05,8,5866,"INR"
Prod102,Cus007,Mark004,2019-12-05,2,1671,"INR"
Prod102,Cus005,Mark004,2019-12-06,7,3176,"INR"
Prod102,Cus005,Mark004,2019-12-09,1,157,"INR"
Prod102,Cus005,Mark004,2019-12-10,7,3171,"INR"
Prod102,Cus020,Mark004,2019-12-10,1,519,"INR"
Prod102,Cus007,Mark004,2019-12-10,10,8722,"INR"
Prod102,Cus020,Mark004,2019-12-11,23,36343,"INR"
Prod102,Cus005,Mark004,2019-12-12,10,4917,"INR"
Prod102,Cus006,Mark004,2019-12-12,11,8333,"INR"
Prod102,Cus023,Mark002,2019-12-12,2,1542,"INR"
Prod102,Cus006,Mark004,2019-12-13,23,30546,"INR"
Prod102,Cus020,Mark004,2019-12-13,1,1556,"INR"
Prod102,Cus007,Mark004,2019-12-13,3,3431,"INR"
Prod102,Cus005,Mark004,2019-12-17,3,1588,"INR"
Prod102,Cus020,Mark004,2019-12-17,1,519,"INR"
Prod102,Cus005,Mark004,2019-12-18,3,1588,"INR"
Prod102,Cus006,Mark004,2019-12-18,93,121593,"INR"
Prod102,Cus020,Mark004,2019-12-18,1,519,"INR"
Prod102,Cus007,Mark004,2019-12-18,1,1338,"INR"
Prod102,Cus006,Mark004,2019-12-19,2,1565,"INR"
Prod102,Cus006,Mark004,2019-12-20,23,30546,"INR"
Prod102,Cus007,Mark004,2019-12-20,1,380,"INR"
Prod102,Cus005,Mark004,2019-12-23,3,1588,"INR"
Prod102,Cus006,Mark004,2019-12-23,3,2606,"INR"
Prod102,Cus023,Mark002,2019-12-23,1,1028,"INR"
Prod102,Cus006,Mark004,2019-12-24,28,21875,"INR"
Prod102,Cus005,Mark004,2019-12-30,13,6352,"INR"
Prod102,Cus007,Mark004,2019-12-30,10,8722,"INR"
Prod102,Cus007,Mark004,2020-01-06,1,1144,"INR"
Prod102,Cus020,Mark004,2020-01-07,1,343,"INR"
Prod102,Cus020,Mark004,2020-01-08,1,2079,"INR"
Prod102,Cus023,Mark002,2020-01-08,2,1287,"INR"
Prod102,Cus005,Mark004,2020-01-09,3,1588,"INR"
Prod102,Cus006,Mark004,2020-01-09,7,5731,"INR"
Prod102,Cus020,Mark004,2020-01-09,1,1023,"INR"
Prod102,Cus007,Mark004,2020-01-09,2,2671,"INR"
Prod102,Cus006,Mark004,2020-01-10,24,30806,"INR"
Prod102,Cus005,Mark004,2020-01-13,1,157,"INR"
Prod102,Cus006,Mark004,2020-01-13,20,16079,"INR"
Prod102,Cus020,Mark004,2020-01-13,1,343,"INR"
Prod102,Cus007,Mark004,2020-01-13,5,5648,"INR"
Prod102,Cus005,Mark004,2020-01-14,7,3171,"INR"
Prod102,Cus006,Mark004,2020-01-14,8,6250,"INR"
Prod102,Cus020,Mark004,2020-01-14,1,343,"INR"
Prod102,Cus007,Mark004,2020-01-14,4,4236,"INR"
Prod102,Cus006,Mark004,2020-01-16,2,819,"INR"
Prod102,Cus006,Mark004,2020-01-17,1,162,"INR"
Prod102,Cus020,Mark004,2020-01-17,1,343,"INR"
Prod102,Cus007,Mark004,2020-01-17,1,380,"INR"
Prod102,Cus020,Mark004,2020-01-20,1,685,"INR"
Prod102,Cus006,Mark004,2020-01-21,1,259,"INR"
Prod102,Cus005,Mark004,2020-01-22,3,1588,"INR"
Prod102,Cus020,Mark004,2020-01-22,1,343,"INR"
Prod102,Cus005,Mark004,2020-01-23,1,157,"INR"
Prod102,Cus005,Mark004,2020-01-24,7,3171,"INR"
Prod102,Cus006,Mark004,2020-01-24,23,30546,"INR"
Prod102,Cus007,Mark004,2020-01-24,1,1005,"INR"
Prod102,Cus023,Mark002,2020-01-24,1,514,"INR"
Prod102,Cus020,Mark004,2020-01-27,1,343,"INR"
Prod102,Cus005,Mark004,2020-01-29,3,1588,"INR"
Prod102,Cus007,Mark004,2020-01-29,8,8120,"INR"
Prod102,Cus005,Mark004,2020-01-30,23,11106,"INR"
Prod102,Cus006,Mark004,2020-01-30,70,91194,"INR"
Prod102,Cus005,Mark004,2020-01-31,3,1588,"INR"
Prod102,Cus006,Mark004,2020-01-31,23,30546,"INR"
Prod102,Cus020,Mark004,2020-01-31,1,343,"INR"
Prod102,Cus007,Mark004,2020-01-31,2,1759,"INR"
Prod102,Cus006,Mark004,2020-02-03,3,2606,"INR"
Prod102,Cus020,Mark004,2020-02-04,1,343,"INR"
Prod102,Cus005,Mark004,2020-02-05,4,1745,"INR"
Prod102,Cus006,Mark004,2020-02-05,28,21875,"INR"
Prod102,Cus023,Mark002,2020-02-05,1,514,"INR"
Prod102,Cus006,Mark004,2020-02-06,7,5208,"INR"
Prod102,Cus023,Mark002,2020-02-06,1,514,"INR"
Prod102,Cus005,Mark004,2020-02-07,1,157,"INR"
Prod102,Cus020,Mark004,2020-02-07,1,343,"INR"
Prod102,Cus007,Mark004,2020-02-07,1,755,"INR"
Prod102,Cus006,Mark004,2020-02-10,3,2606,"INR"
Prod102,Cus005,Mark004,2020-02-11,7,3171,"INR"
Prod102,Cus007,Mark004,2020-02-11,17,15338,"INR"
Prod102,Cus005,Mark004,2020-02-12,3,1588,"INR"
Prod102,Cus006,Mark004,2020-02-12,1,523,"INR"
Prod102,Cus005,Mark004,2020-02-13,4,1745,"INR"
Prod102,Cus006,Mark004,2020-02-13,1,329,"INR"
Prod102,Cus007,Mark004,2020-02-14,2,1259,"INR"
Prod102,Cus006,Mark004,2020-02-18,47,60796,"INR"
Prod102,Cus006,Mark004,2020-02-19,7,5208,"INR"
Prod102,Cus023,Mark002,2020-02-20,1,514,"INR"
Prod102,Cus005,Mark004,2020-02-21,3,1588,"INR"
Prod102,Cus006,Mark004,2020-02-21,27,33153,"INR"
Prod102,Cus020,Mark004,2020-02-21,1,343,"INR"
Prod102,Cus007,Mark004,2020-02-21,4,2764,"INR"
Prod102,Cus006,Mark004,2020-02-24,7,5213,"INR"
Prod102,Cus020,Mark004,2020-02-24,1,685,"INR"
Prod102,Cus006,Mark004,2020-02-25,28,21875,"INR"
Prod102,Cus007,Mark004,2020-02-25,8,8824,"INR"
Prod102,Cus020,Mark004,2020-02-27,1,343,"INR"
Prod102,Cus005,Mark004,2020-02-28,3,1588,"INR"
Prod102,Cus007,Mark004,2020-02-28,6,4778,"INR"
Prod102,Cus023,Mark002,2020-02-28,1,514,"INR"
Prod102,Cus005,Mark004,2020-03-03,30,14278,"INR"
Prod102,Cus020,Mark004,2020-03-03,1,1361,"INR"
Prod102,Cus005,Mark004,2020-03-04,3,1588,"INR"
Prod102,Cus020,Mark004,2020-03-04,3,3403,"INR"
Prod102,Cus006,Mark004,2020-03-05,1,523,"INR"
Prod102,Cus006,Mark004,2020-03-06,23,30051,"INR"
Prod102,Cus007,Mark004,2020-03-06,7,5532,"INR"
Prod102,Cus006,Mark004,2020-03-09,70,91194,"INR"
Prod102,Cus023,Mark002,2020-03-09,1,1028,"INR"
Prod102,Cus006,Mark004,2020-03-10,3,2606,"INR"
Prod102,Cus020,Mark004,2020-03-10,1,1023,"INR"
Prod102,Cus005,Mark004,2020-03-11,1,157,"INR"
Prod102,Cus005,Mark004,2020-03-12,1,157,"INR"
Prod102,Cus006,Mark004,2020-03-12,4,3097,"INR"
Prod102,Cus005,Mark004,2020-03-13,3,1588,"INR"
Prod102,Cus020,Mark004,2020-03-13,1,343,"INR"
Prod102,Cus007,Mark004,2020-03-13,31,23630,"INR"
Prod102,Cus005,Mark004,2020-03-16,1,157,"INR"
Prod102,Cus006,Mark004,2020-03-16,60,48231,"INR"
Prod102,Cus020,Mark004,2020-03-16,2,2046,"INR"
Prod102,Cus007,Mark004,2020-03-17,10,9204,"INR"
Prod102,Cus005,Mark004,2020-03-18,3,1588,"INR"
Prod102,Cus020,Mark004,2020-03-18,7,6810,"INR"
Prod102,Cus005,Mark004,2020-03-19,1,157,"INR"
Prod102,Cus006,Mark004,2020-03-20,47,60102,"INR"
Prod102,Cus005,Mark004,2020-03-23,1,477,"INR"
Prod102,Cus006,Mark004,2020-03-23,1,1042,"INR"
Prod102,Cus005,Mark004,2020-03-24,7,3171,"INR"
Prod102,Cus006,Mark004,2020-03-24,1,259,"INR"
Prod102,Cus020,Mark004,2020-03-25,7,6810,"INR"
Prod102,Cus006,Mark004,2020-03-26,2,1565,"INR"
Prod102,Cus020,Mark004,2020-03-26,1,343,"INR"
Prod102,Cus007,Mark004,2020-03-26,1,1412,"INR"
Prod102,Cus005,Mark004,2020-03-27,3,1588,"INR"
Prod102,Cus006,Mark004,2020-03-27,143,184995,"INR"
Prod102,Cus023,Mark002,2020-03-27,2,1287,"INR"
Prod102,Cus006,Mark004,2020-04-02,4,3125,"INR"
Prod102,Cus005,Mark004,2020-04-03,3,1588,"INR"
Prod102,Cus007,Mark004,2020-04-03,17,12569,"INR"
Prod102,Cus005,Mark004,2020-04-07,17,7931,"INR"
Prod102,Cus006,Mark004,2020-04-07,28,21875,"INR"
Prod102,Cus020,Mark004,2020-04-07,1,343,"INR"
Prod102,Cus006,Mark004,2020-04-08,2,819,"INR"
Prod102,Cus005,Mark004,2020-04-09,1,315,"INR"
Prod102,Cus006,Mark004,2020-04-09,4,3125,"INR"
Prod102,Cus020,Mark004,2020-04-14,1,343,"INR"
Prod102,Cus007,Mark004,2020-04-14,16,12065,"INR"
Prod102,Cus005,Mark004,2020-04-15,3,1588,"INR"
Prod102,Cus020,Mark004,2020-04-15,7,6810,"INR"
Prod102,Cus006,Mark004,2020-04-17,1,259,"INR"
Prod102,Cus007,Mark004,2020-04-17,9,9884,"INR"
Prod102,Cus006,Mark004,2020-04-20,9,6773,"INR"
Prod102,Cus007,Mark004,2020-04-20,8,6287,"INR"
Prod102,Cus005,Mark004,2020-04-21,23,11106,"INR"
Prod102,Cus006,Mark004,2020-04-21,1,329,"INR"
Prod102,Cus005,Mark004,2020-04-22,3,1588,"INR"
Prod102,Cus006,Mark004,2020-04-22,3,2606,"INR"
Prod102,Cus005,Mark004,2020-04-24,3,1588,"INR"
Prod102,Cus006,Mark004,2020-04-24,23,30051,"INR"
Prod102,Cus005,Mark004,2020-04-27,1,157,"INR"
Prod102,Cus020,Mark004,2020-04-29,1,343,"INR"
Prod102,Cus023,Mark002,2020-04-30,1,514,"INR"
Prod102,Cus006,Mark004,2020-05-05,3,2606,"INR"
Prod102,Cus020,Mark004,2020-05-05,1,685,"INR"
Prod102,Cus005,Mark004,2020-05-06,10,4759,"INR"
Prod102,Cus020,Mark004,2020-05-06,10,10213,"INR"
Prod102,Cus006,Mark004,2020-05-07,1,657,"INR"
Prod102,Cus020,Mark004,2020-05-07,1,681,"INR"
Prod102,Cus005,Mark004,2020-05-08,3,1588,"INR"
Prod102,Cus006,Mark004,2020-05-08,3,2606,"INR"
Prod102,Cus007,Mark004,2020-05-08,3,2514,"INR"
Prod102,Cus006,Mark004,2020-05-12,35,27083,"INR"
Prod102,Cus006,Mark004,2020-05-13,7,5208,"INR"
Prod102,Cus020,Mark004,2020-05-14,1,343,"INR"
Prod102,Cus005,Mark004,2020-05-15,3,1588,"INR"
Prod102,Cus006,Mark004,2020-05-15,23,30051,"INR"
Prod102,Cus023,Mark002,2020-05-15,1,514,"INR"
Prod102,Cus006,Mark004,2020-05-20,1,329,"INR"
Prod102,Cus006,Mark004,2020-05-22,93,121593,"INR"
Prod102,Cus020,Mark004,2020-05-25,1,343,"INR"
Prod102,Cus007,Mark004,2020-05-25,11,10079,"INR"
Prod102,Cus007,Mark004,2020-05-26,12,10736,"INR"
Prod102,Cus023,Mark002,2020-05-28,1,514,"INR"
Prod102,Cus005,Mark004,2020-05-29,3,1588,"INR"
Prod102,Cus006,Mark004,2020-05-29,25,31093,"INR"
Prod102,Cus020,Mark004,2020-06-02,1,343,"INR"
Prod102,Cus007,Mark004,2020-06-02,1,204,"INR"
Prod102,Cus006,Mark004,2020-06-03,3,2606,"INR"
Prod102,Cus020,Mark004,2020-06-03,2,2042,"INR"
Prod102,Cus005,Mark004,2020-06-05,7,3491,"INR"
Prod102,Cus006,Mark004,2020-06-05,25,31093,"INR"
Prod102,Cus007,Mark004,2020-06-08,14,14009,"INR"
Prod102,Cus006,Mark004,2020-06-09,1,162,"INR"
Prod102,Cus020,Mark004,2020-06-09,1,681,"INR"
Prod102,Cus005,Mark004,2020-06-10,23,11106,"INR"
Prod102,Cus020,Mark004,2020-06-10,1,343,"INR"
Prod102,Cus023,Mark002,2020-06-11,1,514,"INR"
Prod102,Cus005,Mark004,2020-06-12,7,3176,"INR"
Prod102,Cus006,Mark004,2020-06-12,3,2606,"INR"
Prod102,Cus007,Mark004,2020-06-15,8,6032,"INR"
Prod102,Cus005,Mark004,2020-06-17,3,1588,"INR"
Prod102,Cus006,Mark004,2020-06-17,28,21875,"INR"
Prod102,Cus006,Mark004,2020-06-19,1,523,"INR"
Prod102,Cus020,Mark004,2020-06-23,1,343,"INR"
Prod103,Cus012,Mark003,2017-10-06,5,6662,"INR"
Prod103,Cus011,Mark003,2017-10-06,3,5417,"INR"
Prod103,Cus003,Mark003,2017-10-12,1,435,"INR"
Prod103,Cus011,Mark003,2017-10-13,3,5417,"INR"
Prod103,Cus003,Mark003,2017-10-13,1,435,"INR"
Prod103,Cus003,Mark003,2017-10-19,1,435,"INR"
Prod103,Cus003,Mark003,2017-10-20,1,870,"INR"
Prod103,Cus003,Mark003,2017-10-25,3,3486,"INR"
Prod103,Cus003,Mark003,2017-10-30,1,435,"INR"
Prod103,Cus003,Mark003,2017-11-02,1,435,"INR"
Prod103,Cus012,Mark003,2017-11-03,5,6662,"INR"
Prod103,Cus003,Mark003,2017-11-03,1,1745,"INR"
Prod103,Cus003,Mark003,2017-11-06,1,870,"INR"
Prod103,Cus003,Mark003,2017-11-13,1,435,"INR"
Prod103,Cus003,Mark003,2017-11-14,4,4801,"INR"
Prod103,Cus003,Mark003,2017-11-16,1,435,"INR"
Prod103,Cus003,Mark003,2017-11-17,1,435,"INR"
Prod103,Cus011,Mark003,2017-11-20,3,5417,"INR"
Prod103,Cus003,Mark003,2017-11-20,1,1306,"INR"
Prod103,Cus012,Mark003,2017-11-22,3,4759,"INR"
Prod103,Cus003,Mark003,2017-11-22,1,1741,"INR"
Prod103,Cus003,Mark003,2017-11-23,1,435,"INR"
Prod103,Cus003,Mark003,2017-11-27,1,1310,"INR"
Prod103,Cus003,Mark003,2017-11-30,1,435,"INR"
Prod103,Cus003,Mark003,2017-12-01,1,1310,"INR"
Prod103,Cus003,Mark003,2017-12-05,1,435,"INR"
Prod103,Cus003,Mark003,2017-12-06,2,2181,"INR"
Prod103,Cus003,Mark003,2017-12-07,1,435,"INR"
Prod103,Cus012,Mark003,2017-12-08,5,6662,"INR"
Prod103,Cus003,Mark003,2017-12-08,1,435,"INR"
Prod103,Cus003,Mark003,2017-12-11,1,435,"INR"
Prod103,Cus003,Mark003,2017-12-13,1,435,"INR"
Prod103,Cus014,Mark003,2017-12-14,23,25537,"INR"
Prod103,Cus003,Mark003,2017-12-15,1,1310,"INR"
Prod103,Cus003,Mark003,2017-12-18,7,9602,"INR"
Prod103,Cus003,Mark003,2017-12-19,1,435,"INR"
Prod103,Cus003,Mark003,2017-12-20,2,2176,"INR"
Prod103,Cus011,Mark003,2017-12-29,3,5417,"INR"
Prod103,Cus003,Mark003,2017-12-29,2,2181,"INR"
Prod103,Cus003,Mark003,2018-01-03,4,4801,"INR"
Prod103,Cus012,Mark003,2018-01-05,2,3333,"INR"
Prod103,Cus003,Mark003,2018-01-05,1,435,"INR"
Prod103,Cus003,Mark003,2018-01-08,1,435,"INR"
Prod103,Cus011,Mark003,2018-01-09,3,5417,"INR"
Prod103,Cus003,Mark003,2018-01-09,1,435,"INR"
Prod103,Cus003,Mark003,2018-01-11,1,435,"INR"
Prod103,Cus014,Mark003,2018-01-11,23,25537,"INR"
Prod103,Cus003,Mark003,2018-01-15,4,4801,"INR"
Prod103,Cus003,Mark003,2018-01-17,3,3491,"INR"
Prod103,Cus003,Mark003,2018-01-18,1,435,"INR"
Prod103,Cus003,Mark003,2018-01-24,1,435,"INR"
Prod103,Cus003,Mark003,2018-01-26,1,1310,"INR"
Prod103,Cus003,Mark003,2018-01-31,1,875,"INR"
Prod103,Cus003,Mark003,2018-02-02,1,875,"INR"
Prod103,Cus011,Mark003,2018-02-09,3,5417,"INR"
Prod103,Cus003,Mark003,2018-02-09,1,435,"INR"
Prod103,Cus003,Mark003,2018-02-12,1,435,"INR"
Prod103,Cus012,Mark003,2018-02-14,2,3333,"INR"
Prod103,Cus003,Mark003,2018-02-14,2,2611,"INR"
Prod103,Cus003,Mark003,2018-02-16,1,435,"INR"
Prod103,Cus003,Mark003,2018-02-18,1,435,"INR"
Prod103,Cus003,Mark003,2018-02-20,4,5236,"INR"
Prod103,Cus012,Mark003,2018-02-21,5,6662,"INR"
Prod103,Cus003,Mark003,2018-02-23,2,2181,"INR"
Prod103,Cus003,Mark003,2018-02-26,1,435,"INR"
Prod103,Cus003,Mark003,2018-02-28,1,1306,"INR"
Prod103,Cus011,Mark003,2018-03-01,1,884,"INR"
Prod103,Cus003,Mark003,2018-03-01,2,2616,"INR"
Prod103,Cus003,Mark003,2018-03-08,1,435,"INR"
